CountyName,MedianHomePrice,FIPS,Population,MedianIncome,HousingAffordabilityIndex
"Blair County, Pennsylvania",162830,42013,123132,54368,33.38942455321501
"Sheridan County, Kansas",162820,20179,2459,68952,42.34860582238054
"O'Brien County, Iowa",162750,19141,14139,62292,38.27465437788018
"McDonald County, Missouri",162750,29119,23267,43086,26.47373271889401
"Arkansas County, Arkansas",162730,5001,17273,55022,33.81183555582867
"Wabash County, Indiana",162710,18169,31120,59611,36.63634687480794
"Cook County, Georgia",162580,13075,17188,45702,28.11046869233608
"Belmont County, Ohio",162520,39013,67077,54191,33.344203790302736
"Dickinson County, Michigan",162470,26043,25954,54775,33.71391641533822
"Lunenburg County, Virginia",162460,51111,11982,47269,29.095777422134677
"Laurens County, Georgia",162430,13175,49202,42315,26.05122206488949
"Navarro County, Texas",162420,48349,51908,50466,31.071296638345032
"Coffey County, Kansas",162280,20031,8361,63167,38.92469805274833
"Potter County, South Dakota",162260,46107,2613,59408,36.612843584370765
"Wright County, Missouri",162240,29229,18244,40179,24.765162721893493
"Montmorency County, Michigan",162180,26119,9164,43913,27.076704895794794
"Henry County, Illinois",162080,17073,49412,62097,38.31256169792695
"Greene County, Pennsylvania",162030,42059,36248,57497,35.48540393754243
"Franklin County, New York",162020,36033,47996,55279,34.11862732995927
"Saluda County, South Carolina",162020,45081,19008,46451,28.669917294161213
"Clay County, Nebraska",162000,31035,6104,70690,43.635802469135804
"Lake and Peninsula Borough, Alaska",161950,2164,986,49688,30.681074405680764
"Scott County, Indiana",161880,18143,24290,45794,28.288855942673585
"Moore County, Texas",161720,48341,21494,55543,34.345164481820426
"Butler County, Missouri",161690,29023,42314,44842,27.733316840868326
"Newton County, Indiana",161650,18111,13865,62306,38.54376739870089
"Decatur County, Tennessee",161470,47039,11460,43817,27.136310150492353
"Jackson County, Texas",161440,48239,14971,60807,37.66538652130823
"Lincoln County, Kentucky",161400,21137,24314,45856,28.411400247831477
"Kearny County, Kansas",161340,20093,4019,61406,38.0599975207636
"Tuscola County, Michigan",161320,26157,53288,55174,34.20158690800893
"Lyon County, Kansas",161070,20111,32318,52591,32.651021295089095
"Valley County, Nebraska",161040,31175,4031,58015,36.02521112767014
"Taylor County, West Virginia",161020,54091,16727,52823,32.80524158489629
"Grundy County, Tennessee",161010,47061,13471,45150,28.041736538103223
"Pike County, Ohio",160920,39131,27271,44961,27.939970171513796
"Adams County, Ohio",160790,39001,27564,44467,27.655326823807453
"Jennings County, Indiana",160780,18079,27619,63612,39.56462246548078
"Hill County, Texas",160740,48217,35686,57800,35.958691053875825
"Iberia Parish, Louisiana",160730,22045,70518,52278,32.52535307658807
"Sierra County, New Mexico",160620,35051,11512,35939,22.375171211555223
"Lewis County, West Virginia",160610,54041,16966,45345,28.232986738061143
"Saline County, Nebraska",160490,31151,14395,58011,36.146177331920995
"Brunswick County, Virginia",160370,51025,16044,49597,30.926607220801895
"Sabine County, Texas",160320,48403,9974,41308,25.765968063872258
"Bladen County, North Carolina",160220,37017,30105,39259,24.503183123205595
"Coffee County, Georgia",160060,13069,43048,44450,27.770835936523802
"Marshall County, Oklahoma",160050,40095,15361,51345,32.080599812558575
"Cherokee County, Iowa",159970,19035,11606,59881,37.43264362067888
"Fayette County, Pennsylvania",159950,42051,129443,51321,32.08565176617693
"Morgan County, Tennessee",159930,47129,21158,45133,28.220471456262114
"Perry County, Tennessee",159930,47135,8313,51786,32.38041643218909
"Chemung County, New York",159910,36015,84456,58175,36.37983865924583
"Brown County, Texas",159890,48049,38085,49232,30.79116892863844
"Golden Valley County, Montana",159870,30037,820,46607,29.153061862763497
"Grayson County, Virginia",159810,51077,15418,43022,26.920718353044236
"Val Verde County, Texas",159750,48465,47767,51949,32.51893583724569
"Yell County, Arkansas",159740,5149,20489,51070,31.970702391386002
"McIntosh County, Oklahoma",159630,40091,19105,40792,25.554093842009646
"Cottonwood County, Minnesota",159610,27033,11484,56297,35.271599523839356
"Alpena County, Michigan",159590,26007,28913,44864,28.11203709505608
"Indiana County, Pennsylvania",159550,42063,83620,52546,32.93387652773425
"Allegany County, Maryland",159440,24001,68684,51090,32.04340190667336
"Caldwell County, Missouri",159380,29025,8856,54321,34.08269544484879
"Chilton County, Alabama",159360,1021,44857,56243,35.293047188755025
"Columbiana County, Ohio",159290,39029,102331,51664,32.43392554460418
"Cleburne County, Alabama",159250,1029,15046,48333,30.350392464678176
"Beauregard Parish, Louisiana",159240,22011,36417,57130,35.87666415473499
"Lincoln County, Minnesota",159200,27081,5655,58621,36.822236180904525
"Dickinson County, Kansas",159190,20041,18572,59400,37.31390162698662
"Custer County, Nebraska",159110,31041,10625,57715,36.27364716234052
"Sioux County, Nebraska",159110,31165,1081,46769,29.39412984727547
"Kanawha County, West Virginia",159100,54039,181953,50574,31.78755499685732
"Washington County, Illinois",159060,17189,13827,67030,42.14133031560417
"Hopkins County, Kentucky",159010,21107,45432,49495,31.126973146342994
"Crockett County, Tennessee",158860,47033,14012,52136,32.81883419362961
"Russell County, Kentucky",158720,21207,17909,41851,26.36781754032258
"Des Moines County, Iowa",158650,19057,39069,54318,34.237630003151594
"Pecos County, Texas",158630,48371,15202,55652,35.082897308201474
"Jones County, North Carolina",158560,37103,9326,42401,26.741296670030273
"Jefferson County, Iowa",158250,19101,15846,47950,30.300157977883096
"Pulaski County, Indiana",158150,18131,12496,52098,32.942143534619035
"Fairfield County, South Carolina",158140,45039,21186,41755,26.403819400531177
"Anderson County, Kansas",158120,20003,7800,56315,35.61535542625854
"Bleckley County, Georgia",157980,13023,12562,48786,30.881124192935815
"Schuylkill County, Pennsylvania",157970,42107,143308,57785,36.57973032854339
"Bay County, Michigan",157940,26017,104050,52510,33.246802583259466
"Walker County, Alabama",157860,1127,65194,47442,30.053211706575446
"Chester County, South Carolina",157760,45023,32273,46441,29.43775354969574
"Koochiching County, Minnesota",157710,27071,12203,54708,34.68898611375309
"Johnson County, Illinois",157520,17087,13238,58502,37.13941086846115
"Sanborn County, South Dakota",157450,46111,2371,58409,37.09685614480788
"De Soto Parish, Louisiana",157410,22031,26803,45364,28.819007686932213
"Miller County, Georgia",157390,13201,5984,51983,33.028146642099244
"Obion County, Tennessee",157330,47131,30722,45606,28.987478548274325
"Mahaska County, Iowa",157060,19123,22132,60617,38.594804533299374
"Mahnomen County, Minnesota",157020,27087,5429,48021,30.582728314864347
"Monroe County, Ohio",156980,39111,13514,50503,32.17161421837177
"Karnes County, Texas",156950,48255,14823,49526,31.55527237973877
"Garfield County, Nebraska",156910,31071,1889,57888,36.892486138550765
"Tripp County, South Dakota",156870,46123,5615,52274,33.32313380506152
"McLean County, Kentucky",156850,21149,9182,57027,36.35766656040803
"Osceola County, Michigan",156720,26133,22917,50722,32.364726901480346
"Scott County, Tennessee",156710,47151,21855,38409,24.509603726628804
"Wibaux County, Montana",156640,30109,1018,49000,31.28192032686415
"Huntington County, Indiana",156630,18069,36572,56705,36.20315392964311
"Renville County, Minnesota",156610,27129,14768,61233,39.09903582146734
"Mifflin County, Pennsylvania",156270,42087,46156,54738,35.02783643693607
"Perry County, Arkansas",156230,5105,10056,47500,30.403891698137365
"Jackson County, Alabama",156110,1071,52548,43785,28.047530587406317
"Burt County, Nebraska",156080,31021,6705,55769,35.73103536647873
"Bond County, Illinois",156070,17005,16804,53654,34.37816364451848
"Swift County, Minnesota",156070,27151,9810,53664,34.38457102582175
"Tama County, Iowa",156000,19171,17079,59794,38.32948717948718
"Casey County, Kentucky",155910,21045,15863,37694,24.17676864857931
"Whitley County, Kentucky",155910,21235,36578,41817,26.82124302482201
"Craig County, Oklahoma",155900,40035,14172,45094,28.924951892238614
"St. Clair County, Missouri",155890,29185,9235,40470,25.96061325293476
"Randolph County, West Virginia",155780,54083,28150,47343,30.390935935293363
"Adair County, Kentucky",155770,21001,18832,46652,29.949284201065673
"Hardin County, Ohio",155760,39065,30738,52112,33.45659989727786
"Major County, Oklahoma",155760,40093,7753,60025,38.53685156651258
"Daviess County, Missouri",155750,29061,8427,55750,35.79454253611557
"Saline County, Missouri",155750,29195,23278,49705,31.913322632423757
"Louisa County, Iowa",155730,19115,10891,65867,42.29563988955243
"Orleans County, New York",155660,36073,40588,54882,35.25761274572787
"Logan County, Kentucky",155630,21141,27319,53133,34.14058986056673
"Pulaski County, Georgia",155610,13235,10001,44946,28.883747831116253
"Fremont County, Iowa",155600,19071,6702,63611,40.881105398457585
"Atascosa County, Texas",155480,48013,48684,63391,40.77116027784924
"Clarke County, Alabama",155420,1025,23346,44108,28.379873890104236
"Scotland County, Missouri",155330,29199,4760,48705,31.355823086332325
"Cameron County, Texas",155200,48061,420554,43057,27.74291237113402
"Aurora County, South Dakota",155120,46003,2649,64960,41.87725631768953
"Chattahoochee County, Georgia",155100,13053,9533,50018,32.24887169568021
"Hidalgo County, Texas",155100,48215,865677,44666,28.798194713088332
"Montgomery County, New York",154790,36057,49539,53533,34.584275469991596
"Texas County, Missouri",154780,29215,24866,37994,24.547099108411942
"Coshocton County, Ohio",154670,39031,36621,49297,31.87237344022758
"Columbus County, North Carolina",154630,37047,51474,40562,26.23164974455151
"Sampson County, North Carolina",154630,37163,59468,45127,29.183858242255706
"Cherokee County, South Carolina",154620,45021,56204,41330,26.73004785926788
"Vermilion Parish, Louisiana",154570,22113,57775,56347,36.45403377110694
"Jackson County, Florida",154450,12063,48067,43416,28.110067983166072
"Logan County, Nebraska",154430,31113,865,60250,39.014440199443115
"Lipscomb County, Texas",154420,48295,3138,66250,42.902473772827356
"Dale County, Alabama",154330,1045,49443,50052,32.431801982764206
"Johnson County, Arkansas",154320,5071,25853,40628,26.327112493519962
"Douglas County, Illinois",154300,17041,19708,63142,40.92158133506157
"Noble County, Ohio",154260,39121,14166,46144,29.91313367042655
"Ogemaw County, Michigan",154140,26129,20745,44165,28.652523679771637
"Polk County, Arkansas",154040,5113,19476,43444,28.203064139184626
"Fountain County, Indiana",154000,18045,16422,54475,35.37337662337662
"Berrien County, Georgia",153830,13019,18195,44907,29.192615224598583
"Roosevelt County, New Mexico",153820,35041,19223,47897,31.138343518398127
"Delaware County, Indiana",153780,18035,112480,49321,32.07244114969437
"Greenup County, Kentucky",153780,21089,35996,55431,36.045649629340616
"Baraga County, Michigan",153710,26013,8249,45792,29.79116518118535
"Vernon County, Missouri",153680,29217,19831,49494,32.20588235294118
"Seneca County, Ohio",153580,39147,55166,56043,36.491079567652044
"Benton County, Indiana",153460,18007,8687,56155,36.592597419523
"Carroll County, Kentucky",153370,21041,10808,42433,27.667079611397277
"Howard County, Arkansas",153330,5061,12894,39558,25.799256505576206
"La Paz County, Arizona",153310,4012,16845,39732,25.91611767008023
"Blaine County, Oklahoma",153270,40011,8799,52538,34.27807137730802
"Mineral County, Nevada",153190,32021,4552,43009,28.075592401592793
"Chaves County, New Mexico",153170,35005,65014,47620,31.089638963243456
"Ochiltree County, Texas",153160,48357,10063,57413,37.48563593627579
"Potter County, Pennsylvania",153130,42105,16478,50944,33.26846470319337
"Pierce County, Georgia",153090,13229,19644,50820,33.19615912208505
"Pipestone County, Minnesota",153070,27117,9370,58288,38.07931011955314
"Weakley County, Tennessee",153030,47183,32948,43773,28.604195255832188
"Covington County, Alabama",152960,1039,37490,46186,30.194822175732217
"Tallapoosa County, Alabama",152960,1123,41284,50652,33.11453974895397
"Pike County, Indiana",152900,18125,12220,57283,37.464355788096796
"Prowers County, Colorado",152800,8099,11966,44984,29.43979057591623
"Douglas County, South Dakota",152790,46043,2838,66750,43.68741409778127
"Tyler County, Texas",152740,48457,20032,49130,32.16577189996072
"Cumberland County, Kentucky",152670,21057,6023,34563,22.63902534879151
"Van Wert County, Ohio",152630,39161,28808,59210,38.793159929240645
"Union County, Mississippi",152610,28145,27775,50543,33.11906166044165
"Clay County, Kansas",152600,20027,8085,52716,34.54521625163827
"Maverick County, Texas",152600,48323,57769,44502,29.16251638269987
"Washington County, Alabama",152550,1129,15574,44512,29.178629957391017
"Seneca County, New York",152470,36099,33900,59086,38.75254148357054
"Irion County, Texas",152330,48235,1555,39770,26.10779229304799
"Monroe County, Iowa",152290,19135,7589,69929,45.91831374351566
"Jerauld County, South Dakota",152210,46073,1811,58375,38.351619473096385
"Toombs County, Georgia",152200,13279,26956,42975,28.23587385019711
"Dundy County, Nebraska",151950,31057,1900,53696,35.33794011187891
"Frontier County, Nebraska",151950,31063,2512,59573,39.205659756498854
"Calhoun County, Florida",151940,12013,13863,38098,25.074371462419375
"Van Buren County, Arkansas",151900,5141,15851,40763,26.83541803818302
"DeKalb County, Alabama",151870,1049,71554,44037,28.99651017317443
"Roosevelt County, Montana",151800,30085,10884,47182,31.081686429512516
"Dade County, Missouri",151740,29057,7584,43661,28.77356003690523
"Gratiot County, Michigan",151700,26057,41758,53347,35.16611733684905
"Abbeville County, South Carolina",151700,45001,24374,45710,30.1318391562294
"Logan County, Arkansas",151620,5083,21299,46570,30.71494525788155
"Perry County, Mississippi",151560,28111,11611,47368,31.25362892583795
"Williams County, Ohio",151550,39171,37026,55030,36.311448366875624
"Otero County, Colorado",151530,8089,18665,45826,30.24219626476605
"Columbia County, Arkansas",151470,5027,22947,41115,27.143988908694787
"Dent County, Missouri",151460,29065,14585,45700,30.172982965799548
"Anson County, North Carolina",151440,37007,22388,39862,26.321975699947174
"Jackson County, Ohio",151410,39079,32531,50983,33.672148471038895
"Miller County, Arkansas",151240,5091,42875,46610,30.818566516794498
"Carroll County, Tennessee",151190,47017,28370,44794,29.627620874396456
"Jefferson Davis Parish, Louisiana",151140,22053,32270,45578,30.156146619028718
"Atchison County, Kansas",151120,20005,16382,52243,34.57053996823716
"Liberty County, Florida",151060,12077,7987,42438,28.09347279226797
"Hancock County, Tennessee",151040,47067,6695,29650,19.630561440677965
"Lake County, Tennessee",151040,47095,7187,34923,23.121689618644066
